time,open,high,low,close,tick_volume,real_volume
2021-10-20 14:00:00,111760.0,111825.0,109835.0,110070.0,417870,1528523
2021-10-21 06:00:00,108580.0,109800.0,108500.0,109100.0,809524,2395662
2021-10-21 07:00:00,109095.0,110460.0,109015.0,109910.0,1175161,3926960
2021-10-21 08:00:00,109910.0,110280.0,109580.0,109755.0,999113,3464044
2021-10-21 09:00:00,109755.0,109765.0,108965.0,109095.0,753897,2677007
2021-10-21 10:00:00,109095.0,109555.0,108650.0,109295.0,739928,2680808
2021-10-21 11:00:00,109295.0,109345.0,106730.0,107005.0,972259,3690742
2021-10-21 12:00:00,107005.0,108735.0,106595.0,108045.0,894720,3211731
2021-10-21 13:00:00,108045.0,108880.0,107965.0,108375.0,620012,2239629
2021-10-21 14:00:00,108380.0,108940.0,108220.0,108660.0,371447,1186699
2021-10-22 06:00:00,107850.0,108375.0,107185.0,107380.0,971068,2800093
2021-10-22 07:00:00,107385.0,107880.0,106105.0,106535.0,1250119,4408721
2021-10-22 08:00:00,106540.0,106605.0,103985.0,104310.0,1258749,4872050
2021-10-22 09:00:00,104305.0,105645.0,103660.0,105165.0,1042967,3431896
2021-10-22 10:00:00,105165.0,106620.0,104410.0,105455.0,887592,2795538
2021-10-22 11:00:00,105450.0,107365.0,105235.0,106765.0,966328,2814858
2021-10-22 12:00:00,106770.0,108865.0,106015.0,107805.0,968002,2819497
2021-10-22 13:00:00,107800.0,108400.0,106750.0,107075.0,617419,1836229
2021-10-22 14:00:00,107080.0,107640.0,106760.0,107000.0,272144,665718
2021-10-25 06:00:00,107905.0,108300.0,107255.0,108000.0,908560,2669198
2021-10-25 07:00:00,108000.0,109130.0,107790.0,109110.0,1287002,3939236
2021-10-25 08:00:00,109105.0,109595.0,109000.0,109320.0,810455,2644158
2021-10-25 09:00:00,109320.0,109550.0,108685.0,108935.0,668676,2272757
2021-10-25 10:00:00,108930.0,109475.0,108725.0,109285.0,605675,2118636
2021-10-25 11:00:00,109290.0,109490.0,108950.0,109215.0,631480,2320664
2021-10-25 12:00:00,109215.0,110310.0,109050.0,110175.0,720859,2632327
2021-10-25 13:00:00,110175.0,110340.0,109720.0,109840.0,523455,1858007
2021-10-25 14:00:00,109840.0,109860.0,109405.0,109590.0,276797,924373
2021-10-26 06:00:00,109295.0,109305.0,108070.0,108270.0,906134,2739037
2021-10-26 07:00:00,108275.0,108635.0,107625.0,107810.0,1181058,3882575
2021-10-26 08:00:00,107810.0,108580.0,107560.0,107695.0,1045612,3673444
2021-10-26 09:00:00,107690.0,108160.0,107430.0,107445.0,775287,2723270
2021-10-26 10:00:00,107445.0,107745.0,107160.0,107630.0,637276,2265224
2021-10-26 11:00:00,107620.0,108065.0,107475.0,107580.0,697458,2539874
